transaction_id,amount,transaction_hour,customer_age,transactions_last_24h,avg_transaction_amount,distance_from_last_transaction,is_new_device,is_international,failed_attempts,merchant_risk,is_fraud
4172,933.9,5,53,3,1261.74,36.69,0,0,2,2,0
4173,675.75,21,37,6,739.52,206.76,1,0,0,4,1
4174,417.28,6,26,5,294.5,152.98,0,0,0,1,0
4175,920.23,6,55,4,477.46,11.59,0,0,2,1,0
4176,1792.75,0,20,3,970.91,368.92,0,0,0,3,0
4177,1086.49,9,19,2,318.67,215.61,1,0,0,3,0
4178,1490.67,20,35,2,2287.53,80.29,0,1,1,5,1
4179,6723.79,14,40,1,1041.45,24.79,0,0,1,3,0
4180,778.31,7,36,2,1291.76,12.69,0,0,2,2,0
4181,1448.59,23,24,3,763.13,5.44,0,0,2,1,0
4182,659.04,18,52,3,1082.75,2.67,1,0,0,2,1
4183,470.43,2,67,4,3614.12,85.96,0,0,0,5,0
4184,611.0,22,37,0,467.78,145.53,0,0,4,1,0
4185,679.42,14,37,1,487.88,74.04,0,0,1,5,0
4186,1571.01,3,36,3,3585.57,71.16,0,0,0,1,0
4187,11488.2,5,58,3,1882.59,26.82,1,0,0,3,0
4188,535.9,9,33,6,579.66,51.25,0,1,0,3,0
4189,722.98,17,55,2,355.1,55.62,0,0,0,4,0
4190,1029.55,15,38,3,477.08,14.87,0,0,1,4,0
4191,1629.13,17,46,2,3384.49,67.1,0,1,1,4,0
4192,1427.32,5,61,5,714.92,7.9,0,0,0,4,0
4193,3960.38,18,55,3,1545.55,17.37,0,0,1,3,0
4194,96.89,16,62,2,806.36,44.54,0,0,0,5,0
4195,100.79,17,41,1,860.49,38.78,0,0,0,2,0
4196,667.89,12,54,2,1070.12,60.97,1,0,1,4,0
4197,3285.59,6,46,10,604.33,43.72,0,0,1,5,0
4198,229.14,19,48,4,542.23,2.54,0,0,3,4,0
4199,54.18,11,62,5,2358.14,190.17,0,0,2,4,0
4200,1941.43,1,69,3,559.37,72.09,0,0,1,3,0
4201,1399.2,11,56,3,1012.99,106.19,1,0,2,5,0
4202,368.63,11,29,2,1573.86,81.46,0,0,0,4,0
4203,409.3,23,47,3,1050.8,11.94,0,0,1,3,0
4204,415.82,3,21,2,1223.35,134.94,0,0,0,1,0
4205,1224.8,3,47,0,180.48,207.02,0,0,2,4,1
4206,586.21,17,22,2,802.39,4.1,0,0,1,1,0
4207,1797.34,15,33,3,1863.14,8.62,0,1,0,2,0
4208,63.14,13,44,2,4045.63,231.75,1,0,1,3,0
4209,465.52,16,21,3,1691.73,17.37,1,1,1,1,0
4210,355.65,16,25,6,818.78,85.69,1,0,1,5,0
4211,848.66,2,65,1,1065.43,3.85,1,0,0,5,0
4212,640.31,5,25,3,1191.42,65.92,0,0,3,3,0
4213,2435.35,22,34,1,130.44,60.43,0,0,0,2,1
4214,170.83,12,63,5,264.26,138.75,0,0,0,4,0
4215,1147.67,8,61,4,746.23,65.23,0,0,1,1,0
4216,1916.65,20,20,2,625.11,2.11,1,1,0,5,0
4217,7020.91,8,44,3,492.75,29.93,0,1,2,1,0
4218,677.38,7,69,2,907.53,21.38,0,1,1,5,0
4219,1516.95,16,51,2,995.45,42.28,0,0,4,5,0
4220,180.57,15,62,5,194.96,27.96,0,1,1,1,0
4221,100.29,15,38,1,221.68,16.48,0,0,0,3,0
4222,2552.36,18,60,2,477.32,54.09,0,1,0,3,1
4223,1090.55,23,41,5,1043.55,18.64,1,1,2,1,0
4224,3563.55,15,61,3,564.31,95.08,0,0,1,4,1
4225,277.72,13,67,5,431.43,19.5,0,0,2,2,0
4226,1844.39,19,58,1,2087.12,36.21,0,0,3,3,0
4227,7106.87,13,46,3,1134.06,87.44,0,1,0,5,0
4228,1668.54,13,56,5,578.17,86.55,1,0,0,5,0
4229,1446.04,13,23,4,2821.62,44.11,0,1,3,4,0
4230,1106.06,11,31,2,721.19,23.9,0,0,0,1,0
4231,227.95,5,67,2,1428.32,40.82,0,0,0,4,0
4232,4253.82,19,31,3,308.1,94.75,1,0,2,1,0
4233,595.35,12,54,3,217.41,12.35,0,0,1,5,1
4234,1816.17,15,69,5,349.07,6.53,0,0,0,4,0
4235,229.74,8,41,3,1021.43,43.62,0,1,0,3,0
4236,337.15,1,30,2,600.5,42.67,0,0,1,1,0
4237,4605.87,21,18,6,580.14,17.35,1,0,2,1,1
4238,774.87,2,29,5,802.89,28.5,0,0,0,3,0
4239,4690.41,9,68,4,751.33,4.63,0,1,0,5,0
4240,1014.11,19,59,3,1778.23,7.01,0,0,1,2,0
4241,173.83,1,41,5,426.62,88.11,1,0,2,5,0
4242,2675.97,23,54,6,213.15,31.23,0,1,0,3,0
4243,607.96,9,37,0,2461.84,5.26,0,0,0,3,0
4244,2205.45,7,23,6,457.64,163.34,0,0,1,1,0
4245,1124.63,16,29,2,1743.36,11.78,0,0,0,4,0
4246,234.37,21,38,3,918.27,19.06,0,0,2,5,1
4247,1292.45,0,20,5,2154.8,179.74,0,0,1,1,0
4248,9859.82,5,44,3,404.25,9.98,0,0,1,2,0
4249,1795.41,6,63,3,1335.3,173.25,0,0,0,3,1
4250,1035.34,14,53,4,531.37,64.05,1,1,0,1,0
4251,3214.23,17,34,2,389.54,27.84,0,0,1,5,0
4252,1353.8,8,66,4,2552.36,45.18,0,0,0,4,0
4253,1352.26,7,63,1,366.19,35.45,0,0,0,3,0
4254,368.11,9,32,5,353.29,81.67,1,0,0,4,0
4255,1385.54,3,56,2,272.0,3.25,0,0,0,5,0
4256,3088.51,19,21,2,465.0,83.94,0,0,0,3,1
4257,475.3,7,34,6,755.02,176.37,0,1,0,4,0
4258,4557.35,0,55,3,583.82,28.07,1,0,0,3,0
4259,1000.54,7,28,2,907.71,10.62,0,0,1,2,0
4260,451.34,22,29,2,187.9,5.76,0,0,1,3,0
4261,2973.91,11,64,3,644.67,21.29,0,0,2,3,0
4262,823.21,22,49,4,212.71,7.0,0,0,1,3,0
4263,2343.77,14,44,2,467.73,13.05,0,0,0,3,0
4264,819.13,12,61,5,549.89,53.13,0,0,0,2,0
4265,1032.95,15,60,1,648.63,26.87,0,0,2,2,0
4266,1796.44,22,44,3,886.5,115.64,0,1,0,3,0
4267,1466.89,17,66,2,242.37,31.17,1,0,1,3,1
4268,149.08,0,57,3,464.58,8.37,1,0,3,5,0
4269,357.36,16,61,2,4138.96,7.46,0,0,1,5,1
4270,2777.79,15,46,6,624.75,59.06,0,0,2,5,1
4271,960.89,22,26,2,570.04,50.24,0,0,1,3,0
4272,649.54,4,60,3,142.7,61.53,0,1,0,5,1
4273,281.86,19,20,4,760.43,20.68,0,0,2,1,0
4274,372.51,20,56,3,186.76,123.27,0,0,3,2,1
4275,145.21,9,46,5,91.37,6.04,0,0,1,4,0
4276,991.0,5,38,3,945.65,1.67,0,0,1,3,0
4277,602.79,11,52,5,941.41,67.77,0,0,0,2,0
4278,417.14,9,65,3,182.88,56.52,0,0,2,2,0
4279,1024.41,21,27,2,216.13,34.02,0,0,0,4,0
4280,1578.09,16,40,1,355.79,2.23,0,0,0,4,0
4281,8894.58,1,56,1,3145.46,6.06,0,0,1,1,0
4282,241.8,18,42,0,831.65,10.86,0,0,0,1,0
4283,3496.02,19,41,3,1054.92,50.91,0,0,0,1,0
4284,2901.84,5,37,2,1778.19,54.39,0,1,0,4,0
4285,503.16,12,32,2,2249.52,56.49,0,0,0,5,0
4286,1343.77,8,38,1,746.62,81.24,0,0,0,3,0
4287,693.93,11,59,4,958.59,1.26,0,0,1,2,0
4288,1320.4,17,29,4,674.15,51.54,0,0,3,1,0
4289,4959.85,7,35,6,137.02,14.49,0,0,2,5,0
4290,2009.43,17,40,1,838.13,42.32,1,0,0,5,0
4291,1823.67,22,58,3,429.72,66.95,0,0,1,4,0
4292,713.15,21,46,0,64.01,63.66,0,0,2,2,0
4293,248.62,1,58,1,356.64,16.98,0,1,1,5,1
4294,890.28,7,53,8,447.89,21.95,0,0,0,3,0
4295,3665.09,9,22,3,1383.73,124.63,0,0,3,1,1
4296,238.13,8,56,2,586.05,94.49,0,0,0,1,0
4297,381.81,23,43,2,365.77,14.85,0,0,0,4,0
4298,1244.22,17,56,2,230.91,44.22,0,1,1,5,0
4299,409.67,7,28,3,552.67,5.67,0,1,1,3,0
4300,496.45,18,59,4,745.67,53.05,0,0,2,5,0
4301,717.95,2,28,1,1034.01,48.56,0,1,0,4,1
4302,279.89,8,35,5,1275.49,15.32,0,0,2,4,1
4303,414.01,12,29,5,211.36,27.4,0,0,1,1,0
4304,2215.93,8,33,4,809.47,76.23,0,0,1,4,0
4305,296.67,19,44,1,579.0,14.75,0,0,1,1,0
4306,221.88,11,53,6,538.84,73.13,0,0,1,2,0
4307,584.04,22,34,1,779.23,19.02,0,0,2,1,0
4308,2280.06,12,66,5,2600.85,91.49,1,0,0,4,1
4309,900.62,7,38,3,523.42,1.55,0,0,2,4,0
4310,689.12,14,54,3,721.12,14.93,0,0,3,4,0
4311,1146.37,12,48,6,298.41,9.78,0,0,2,5,1
4312,191.39,20,62,0,273.94,110.62,0,0,2,1,0
4313,1798.5,12,52,1,263.33,27.98,0,0,2,3,0
4314,1609.11,16,44,4,185.01,39.44,0,0,2,2,0
4315,728.28,14,40,5,387.84,13.86,0,0,0,3,0
4316,2998.67,21,49,10,2721.41,6.87,0,0,0,3,0
4317,355.14,18,34,3,350.49,45.6,0,0,2,5,0
4318,3387.71,2,28,4,505.94,16.65,1,0,1,3,0
4319,1279.84,13,18,6,213.62,132.15,1,0,0,2,0
4320,783.25,9,45,2,555.98,32.35,0,0,1,2,0
4321,1075.05,16,35,3,278.01,7.43,0,0,0,5,0
4322,985.09,7,66,7,504.36,1.2,0,1,0,3,0
4323,3715.55,17,58,3,501.52,13.22,0,1,1,1,0
4324,373.65,11,37,5,604.03,19.28,0,1,0,1,0
4325,511.57,16,24,4,1612.1,11.59,0,0,1,4,0
4326,3091.16,22,54,5,2769.83,22.75,0,0,0,4,0
4327,604.54,10,33,3,2747.9,105.58,0,0,0,3,0
4328,2698.72,8,56,3,725.1,2.46,0,1,1,2,0
4329,5999.53,21,62,6,763.72,80.78,0,0,1,4,0
4330,733.78,23,62,1,716.94,27.74,0,0,0,4,0
4331,2167.57,23,64,3,1230.64,118.45,0,0,0,1,0
4332,345.95,22,40,1,383.21,54.99,0,0,4,4,0
4333,2332.59,14,49,2,294.69,9.01,1,0,1,1,1
4334,1338.66,8,66,4,133.78,160.32,0,0,1,1,1
4335,1759.95,11,34,2,1357.32,8.4,1,0,2,1,0
4336,575.03,10,36,3,795.67,20.5,0,0,0,3,0
4337,208.29,16,59,2,344.75,192.7,0,0,1,1,0
4338,1813.93,5,51,2,2402.56,11.9,0,0,1,1,0
4339,139.3,7,31,4,391.85,49.87,0,0,2,3,0
4340,798.43,9,20,1,2223.25,189.73,0,0,0,4,1
4341,2810.68,14,56,2,331.14,58.39,0,0,1,1,0
4342,1328.62,3,42,2,769.03,54.35,0,0,0,1,0
4343,7695.13,17,28,2,945.66,48.58,0,0,0,1,0
4344,3056.75,10,66,1,434.78,40.54,0,0,1,3,0
4345,570.27,8,32,2,236.82,148.95,0,0,0,1,0
4346,1127.0,8,36,5,682.08,39.24,0,1,1,5,0
4347,1045.9,7,60,4,357.38,54.43,0,0,0,1,0
4348,225.39,2,32,4,187.4,67.13,0,0,1,1,0
4349,428.2,20,32,3,155.76,37.51,0,0,0,4,1
4350,625.93,17,55,3,772.21,109.34,0,0,2,4,0
4351,143.13,13,32,0,105.61,1.15,0,0,0,4,0
4352,1149.97,2,26,2,526.29,25.15,0,0,1,2,0
4353,854.85,16,22,1,1218.68,47.94,0,0,2,4,0
4354,205.84,3,36,1,198.26,0.96,0,1,2,4,0
4355,1642.89,20,41,5,225.45,138.15,0,0,1,4,0
4356,2243.68,17,46,3,854.93,87.54,0,0,1,4,0
4357,1376.14,14,22,1,79.43,12.36,0,0,0,4,0
4358,793.09,18,39,4,628.04,20.16,0,0,0,4,0
4359,1981.17,21,30,5,447.99,56.53,1,0,1,2,0
4360,2165.1,5,67,2,2102.28,20.85,0,1,1,1,1
4361,1491.3,14,69,1,2383.53,97.16,1,0,0,2,0
4362,480.77,6,66,4,863.51,14.28,0,0,0,2,0
4363,1446.06,11,64,5,377.98,85.27,0,0,3,5,0
4364,3624.53,15,63,5,706.53,31.24,0,0,2,5,0
4365,603.88,8,46,2,1335.66,30.2,0,0,2,3,0
4366,8936.86,19,33,5,1160.48,9.22,0,0,0,1,0
4367,648.31,4,53,4,100.55,204.83,0,0,1,4,0
4368,1132.75,10,34,4,204.09,21.14,0,0,2,4,0
4369,559.76,1,37,3,1210.9,11.45,0,0,1,3,0
4370,1370.97,21,31,0,237.23,1.65,0,0,0,4,0
4371,192.05,15,67,5,867.05,34.01,0,1,0,3,0
4372,635.21,3,23,2,1273.18,1.64,0,0,1,1,0
4373,367.92,4,39,5,1067.36,30.38,0,0,2,4,0
4374,1255.56,6,57,5,972.88,116.47,0,0,0,2,0
4375,2964.45,5,26,2,447.44,34.45,0,0,0,3,1
4376,2092.27,23,49,5,219.41,2.21,0,0,1,4,0
4377,102.34,21,41,5,2785.73,15.35,0,0,0,1,0
4378,8451.25,9,50,2,140.15,2.5,0,0,1,2,0
4379,1473.33,13,30,6,727.49,106.87,0,0,0,3,0
4380,504.47,7,52,2,421.2,13.73,0,0,0,5,0
4381,1283.22,13,23,3,1913.07,3.36,0,0,2,5,0
4382,1307.92,13,66,3,679.68,166.96,0,1,0,5,0
4383,562.93,19,57,6,328.91,33.39,0,0,1,2,0
4384,1336.64,22,47,6,454.23,26.01,0,0,0,4,0
4385,597.36,2,55,2,1345.97,130.92,0,0,1,4,0
4386,731.9,0,33,1,1555.41,37.84,1,0,0,4,0
4387,552.1,8,18,4,1111.58,16.53,1,0,1,1,0
4388,261.73,8,59,3,721.13,78.5,1,0,0,3,0
4389,1268.81,21,35,2,304.39,15.86,1,1,2,1,1
4390,1969.04,1,39,4,369.03,29.24,0,0,0,2,0
4391,1835.15,15,43,1,956.82,81.27,1,0,1,1,0
4392,2489.72,7,31,3,1490.03,134.0,0,0,1,3,0
4393,1516.77,5,54,2,201.96,46.56,1,0,0,4,0
4394,643.73,22,66,2,168.68,35.14,0,0,1,2,0
4395,2539.35,12,31,5,560.43,3.96,1,0,2,2,0
4396,282.16,0,43,2,796.1,47.99,1,1,0,5,0
4397,445.56,18,67,1,754.87,19.77,1,0,1,2,0
4398,418.13,14,53,3,1014.1,36.13,1,0,3,1,0
4399,3229.41,0,69,0,430.48,68.25,0,0,1,2,0
4400,2815.2,9,40,3,1775.2,51.11,1,1,0,2,0
4401,1785.23,0,19,3,2220.31,5.1,0,0,1,3,0
4402,3203.28,11,56,1,1011.3,25.31,0,0,0,4,0
4403,455.19,10,24,1,438.65,11.13,0,0,0,2,0
4404,1554.01,16,56,3,70.91,8.19,0,1,0,2,0
4405,967.61,3,62,6,387.34,12.45,0,0,3,1,0
4406,2557.75,22,68,3,736.31,126.72,0,0,0,1,0
4407,977.28,6,39,4,1100.57,62.33,0,0,0,5,0
4408,746.25,11,45,4,497.8,119.36,0,0,2,1,0
4409,1883.54,12,55,2,606.55,35.31,0,1,0,2,0
4410,2633.76,4,37,2,2553.52,0.06,0,0,0,1,0
4411,562.09,5,66,2,274.31,1.75,0,0,2,4,0
4412,1031.66,1,35,1,174.15,7.81,0,0,1,3,0
4413,380.53,20,41,3,97.05,75.87,1,0,1,3,0
4414,90.19,6,50,2,1418.44,11.26,1,0,1,5,0
4415,1340.05,13,62,3,226.4,5.36,0,0,0,5,0
4416,2016.07,21,43,1,497.93,98.66,0,0,0,5,0
4417,1425.2,13,36,3,1272.36,12.97,0,0,1,3,0
4418,156.09,9,65,5,2275.51,34.9,1,1,1,4,1
4419,772.13,3,59,2,687.76,20.74,1,0,0,2,0
4420,119.3,2,30,1,295.65,113.43,0,0,0,4,0
4421,4314.35,22,27,1,872.8,61.0,0,0,2,2,1
4422,370.16,13,31,6,282.93,30.25,1,0,0,1,0
4423,3848.36,5,26,7,624.55,99.41,0,0,1,3,0
4424,2823.89,22,28,0,215.83,64.87,0,0,2,3,0
4425,445.59,14,20,0,338.24,82.74,1,1,0,5,1
4426,353.26,7,57,1,3999.81,189.86,1,0,1,3,0
4427,1556.77,4,29,1,1562.9,11.35,0,0,0,1,0
4428,471.39,2,52,3,385.78,11.31,1,0,0,4,0
4429,1214.98,2,56,4,464.83,40.65,0,0,0,1,0
4430,676.66,12,63,3,1179.17,38.03,0,0,0,4,0
4431,184.72,1,56,3,475.76,101.67,0,0,1,5,0
4432,117.86,23,49,2,1752.94,8.47,0,0,0,4,0
4433,1375.65,0,56,5,188.64,27.67,0,0,0,4,1
4434,625.43,11,31,3,627.57,37.53,0,0,1,4,1
4435,630.75,7,61,5,349.28,31.19,1,0,0,5,0
4436,2199.23,18,18,2,814.78,3.47,1,0,0,3,0
4437,3545.53,8,44,2,730.68,8.0,0,0,1,3,0
4438,835.02,13,54,1,676.94,8.34,0,0,0,3,0
4439,780.08,17,60,4,933.21,45.32,0,0,0,2,0
4440,1808.3,9,18,4,826.56,28.01,0,0,0,2,0
4441,282.33,8,62,2,266.74,9.81,0,0,0,2,0
4442,1370.8,5,46,2,607.04,66.71,0,0,0,1,0
4443,1904.33,0,41,5,608.54,81.22,0,0,0,3,0
4444,2165.12,4,34,3,637.97,11.79,0,0,1,4,0
4445,158.1,9,52,2,3854.7,64.14,1,0,0,5,0
4446,512.16,12,48,4,679.43,3.29,0,0,3,5,0
4447,455.66,21,59,4,2462.64,96.88,0,0,1,2,0
4448,1211.83,22,49,0,139.22,164.47,1,0,1,1,0
4449,1773.56,3,36,7,415.68,8.47,1,0,0,2,1
4450,4898.63,0,48,5,542.66,77.13,0,0,0,2,0
4451,668.5,20,56,2,2281.25,5.12,0,0,1,4,0
4452,666.76,1,37,2,115.19,162.53,0,1,1,3,1
4453,3462.24,23,45,3,1443.2,30.08,0,0,0,2,0
4454,1475.24,3,20,5,1019.25,38.32,0,0,2,5,0
4455,3895.79,16,49,2,1021.89,72.17,0,0,1,3,0
4456,1463.71,9,39,2,564.3,14.3,0,1,1,1,0
4457,344.77,22,61,2,752.59,25.45,0,0,0,3,0
4458,289.13,11,59,4,637.55,3.63,1,0,2,1,0
4459,232.41,1,61,7,385.66,47.68,0,0,0,2,0
4460,2126.12,2,32,3,1364.43,80.3,0,1,2,2,0
4461,3599.67,13,55,4,708.81,95.47,0,1,2,3,0
4462,6969.94,14,36,6,354.67,38.43,0,0,2,1,0
4463,2548.11,12,48,2,922.66,72.58,0,0,2,2,0
4464,3508.13,8,43,4,561.64,8.12,0,0,2,3,0
4465,613.99,1,22,0,464.43,68.01,0,0,0,1,0
4466,345.01,18,37,2,171.11,0.23,0,0,0,4,0
4467,2565.94,15,19,3,437.33,10.84,0,1,1,2,0
4468,1665.17,10,38,3,419.93,50.34,1,1,0,5,0
4469,1221.02,11,68,6,847.99,19.32,0,1,0,5,0
4470,1615.45,0,68,3,488.83,26.43,0,0,1,2,0
4471,1515.02,1,53,5,5692.59,87.45,0,0,0,3,0
4472,3959.28,15,45,3,194.73,42.33,0,0,1,3,0
4473,4003.75,1,37,3,245.42,25.46,0,0,0,4,0
4474,1889.79,18,54,2,431.79,31.35,0,0,1,4,1
4475,2554.99,9,56,2,890.05,94.34,0,0,1,5,0
4476,1833.65,18,53,2,511.89,33.24,1,0,2,3,0
4477,691.48,9,28,2,407.54,104.11,1,0,3,5,1
4478,2336.86,15,20,6,255.59,14.19,0,0,0,5,0
4479,271.92,12,54,3,937.47,38.15,0,0,3,3,0
4480,3146.01,15,37,0,5929.01,23.02,0,0,0,5,0
4481,332.11,17,49,3,285.02,44.74,0,0,0,3,0
4482,1459.43,23,64,5,1053.32,42.84,0,1,1,2,0
4483,470.99,7,42,4,2333.99,42.35,1,0,2,1,0
4484,1907.2,23,38,3,744.53,37.51,0,0,1,3,0
4485,1060.05,17,67,0,871.79,30.3,0,0,2,2,0
4486,222.57,12,33,3,623.6,120.6,0,0,0,2,0
4487,1670.2,6,65,4,2784.76,15.6,0,0,0,2,0
4488,615.28,20,59,4,1259.47,28.45,0,1,2,4,0
4489,2646.91,22,18,4,1653.1,11.86,1,0,1,5,0
4490,1098.09,23,40,5,599.39,20.19,0,1,2,2,0
4491,1628.51,17,60,3,1145.15,14.32,0,0,1,4,1
4492,420.92,5,66,4,626.66,55.39,0,0,1,4,0
4493,608.3,8,41,2,1233.45,61.48,1,0,0,5,0
4494,693.23,5,64,3,480.59,16.2,0,0,0,2,0
4495,2582.99,17,42,1,1694.42,205.56,0,0,1,1,0
4496,5868.63,16,24,3,1028.38,16.72,0,0,1,3,0
4497,490.21,11,55,1,461.05,88.13,0,0,0,1,0
4498,3219.07,2,64,3,1339.71,17.31,0,0,1,2,0
4499,125.25,4,64,3,516.85,26.65,1,1,0,3,0
4500,332.22,6,56,1,247.74,54.64,0,0,0,3,0
4501,420.41,9,52,1,531.49,40.78,0,0,1,3,0
4502,283.58,9,31,6,535.24,35.28,1,0,0,4,0
4503,225.07,18,26,5,263.47,79.05,1,0,2,4,0
4504,1657.39,3,20,2,991.5,61.5,0,0,1,1,0
4505,885.31,9,55,2,931.83,122.77,1,1,0,5,0
4506,1602.64,17,37,2,657.05,13.12,0,0,2,5,0
4507,2187.41,2,58,3,1279.21,0.82,0,0,0,4,0
4508,1430.27,20,50,4,496.66,443.15,0,0,4,1,1
4509,2117.02,2,58,0,202.39,16.66,1,0,2,3,0
4510,1022.97,4,61,4,395.45,2.19,0,0,0,2,0
4511,334.62,15,49,5,341.9,14.21,0,0,0,2,0
4512,3158.38,19,53,2,496.37,55.25,0,0,2,5,0
4513,608.43,12,43,3,721.67,44.35,0,0,1,3,0
4514,430.27,10,65,2,3356.46,11.58,0,1,2,5,0
4515,917.89,12,22,1,194.53,10.3,0,0,0,1,0
4516,440.18,18,66,2,1353.85,29.38,0,0,0,5,0
4517,722.39,5,47,3,298.12,0.68,0,1,2,2,0
4518,1546.97,23,34,3,960.25,0.12,0,0,0,1,0
4519,1553.62,12,23,4,399.61,47.97,0,0,1,1,0
4520,446.83,3,32,4,800.69,19.67,0,0,1,2,0
4521,673.37,21,18,6,2454.04,1.21,0,1,0,5,0
4522,3210.98,4,30,1,203.11,30.79,0,1,0,1,0
4523,1801.55,18,65,5,852.61,137.1,0,1,1,5,0
4524,8734.75,4,51,5,882.18,14.71,0,0,3,3,0
4525,3569.31,20,47,3,1508.3,14.46,0,0,1,1,0
4526,3443.67,13,36,6,704.55,31.55,0,0,1,2,0
4527,273.73,3,19,7,10458.19,8.04,0,0,1,2,0
4528,2353.97,11,61,4,1715.37,50.8,0,0,0,5,0
4529,1039.91,5,29,3,1102.28,91.4,0,1,0,4,0
4530,632.08,18,57,5,893.28,10.82,1,0,3,3,0
4531,1297.27,9,61,3,1068.07,53.75,1,0,1,4,0
4532,2822.03,0,41,6,742.13,109.46,1,0,0,5,1
4533,1809.55,22,28,1,746.39,116.69,1,0,1,4,0
4534,455.56,22,19,1,197.48,40.25,0,0,1,5,0
4535,2304.13,15,18,2,1062.39,8.26,0,0,4,3,0
4536,579.64,3,45,3,1053.27,53.82,0,1,2,5,0
4537,1361.96,8,21,4,883.44,66.37,0,1,2,5,1
4538,809.69,17,58,3,901.31,70.19,0,1,0,5,1
4539,881.07,16,47,4,1222.08,136.16,0,0,1,3,0
4540,2359.59,14,24,2,962.05,47.76,1,0,2,4,0
4541,387.54,18,39,0,713.42,31.38,1,1,0,5,0
4542,7670.94,6,43,2,866.73,34.91,0,1,1,4,0
4543,177.49,17,46,3,1780.49,19.4,0,0,1,2,0
4544,603.25,5,42,2,2150.99,2.95,0,0,0,2,0
4545,1587.97,18,27,3,302.89,63.2,0,1,0,2,1
4546,1967.1,20,37,3,485.91,1.0,1,0,0,3,1
4547,991.8,11,31,4,1425.01,3.31,0,1,0,5,0
4548,1035.47,2,50,0,1040.34,20.33,0,0,0,5,1
4549,1653.34,0,22,3,399.64,133.73,0,0,1,5,1
4550,870.38,4,62,4,699.68,33.0,0,1,0,1,0
4551,4416.85,0,23,3,1248.91,12.11,1,0,2,2,0
4552,2538.55,7,39,4,3086.53,113.68,0,0,0,3,0
4553,2624.97,6,34,4,4372.89,42.4,0,0,1,4,1
4554,417.32,14,32,1,155.51,23.09,0,0,4,5,1
4555,1012.94,10,56,2,1314.27,62.89,0,0,2,4,0
4556,812.03,17,57,2,403.14,29.09,0,0,1,5,0
4557,401.18,13,45,2,1673.98,65.46,0,0,1,2,0
4558,1572.09,8,19,4,222.15,12.32,1,1,0,2,1
4559,640.57,4,35,1,385.01,8.14,0,0,1,1,0
4560,2112.03,22,44,4,578.56,30.9,0,0,0,1,0
4561,376.08,3,38,0,1137.17,19.25,0,0,0,5,0
4562,6118.31,11,40,5,494.54,46.46,0,0,1,4,0
4563,447.5,0,24,4,371.43,77.75,1,0,0,1,0
4564,1365.54,23,69,3,169.37,115.89,0,0,1,3,0
4565,2420.81,12,65,0,390.85,71.47,0,0,2,2,0
4566,619.78,0,36,2,1142.48,20.91,1,0,0,4,1
4567,2572.08,2,26,0,2187.26,64.98,0,0,0,5,0
4568,320.8,21,29,2,288.76,37.74,0,1,0,5,0
4569,4684.98,7,63,4,311.24,118.27,0,1,1,2,0
4570,1112.26,23,47,2,368.92,61.36,0,0,1,4,0
4571,604.01,17,24,3,605.55,8.14,1,0,0,3,0
4572,813.07,15,19,1,776.66,4.07,0,0,1,5,0
4573,2462.47,19,34,2,520.42,39.25,1,0,2,2,0
4574,611.27,19,28,2,187.83,22.71,1,1,0,1,1
4575,518.35,15,67,2,130.93,9.2,1,0,0,2,0
4576,878.72,1,29,1,448.26,79.89,1,0,0,2,0
4577,338.0,16,20,2,1018.13,23.53,0,0,2,1,0
4578,6771.95,9,38,4,668.75,4.5,0,0,1,3,0
4579,622.41,6,31,4,2557.91,15.21,0,0,5,2,0
4580,2519.0,9,32,4,197.33,56.49,1,0,1,2,0
4581,1352.18,18,68,5,721.79,52.2,1,0,0,2,0
4582,409.72,19,59,2,2029.69,15.22,0,1,1,4,1
4583,1090.12,8,58,1,523.74,20.87,0,0,0,5,0
4584,2401.87,21,27,4,239.38,2.56,0,1,2,4,0
4585,908.45,16,69,2,76.43,153.16,0,0,0,2,0
4586,3615.96,8,53,3,515.48,19.81,0,0,0,2,0
4587,3045.79,8,68,0,441.59,132.54,0,0,1,1,0
4588,2748.79,4,27,2,395.6,84.07,0,0,0,1,0
4589,692.52,23,34,3,845.26,20.41,0,0,0,4,0
4590,372.47,6,61,1,2842.63,59.23,1,0,0,2,0
4591,593.72,10,42,0,221.67,32.09,1,0,1,1,0
4592,1334.41,7,44,3,308.43,187.86,0,0,0,1,0
4593,1892.75,13,50,6,591.19,50.87,0,1,1,3,0
4594,125.01,1,28,3,1184.01,36.6,0,0,0,3,0
4595,1087.77,9,30,5,488.9,50.8,0,0,0,2,0
4596,1284.45,20,18,4,1060.53,12.44,0,1,0,1,0
4597,830.86,23,48,2,210.28,18.29,0,0,0,4,0
4598,3988.91,15,50,5,690.95,62.36,1,0,3,5,0
4599,1672.01,15,38,1,657.78,4.37,0,0,1,4,0
4600,4065.09,18,33,1,2332.27,18.02,0,0,1,2,0
4601,883.63,10,56,5,1648.25,48.32,0,1,0,5,0
4602,2800.29,5,40,3,728.93,272.42,1,0,0,4,0
4603,5625.51,5,27,2,310.98,129.96,0,0,0,4,0
4604,4071.2,6,65,1,102.81,89.26,0,0,0,5,0
4605,367.92,15,50,5,327.66,34.74,0,0,0,3,0
4606,850.92,12,39,4,3824.17,81.67,0,0,1,4,0
4607,776.53,2,58,3,156.06,40.93,0,0,1,2,0
4608,1788.72,23,23,0,320.22,30.67,0,0,2,4,0
